,ParkName,Year,AvgTemp,State
484,Cuyahoga Valley NP,1995,49.4,OH
485,Cuyahoga Valley NP,1996,48.3,OH
486,Cuyahoga Valley NP,1997,48.5,OH
487,Cuyahoga Valley NP,1998,53.5,OH
488,Cuyahoga Valley NP,1999,51.2,OH
489,Cuyahoga Valley NP,2000,49.7,OH
490,Cuyahoga Valley NP,2000,49.7,OH
491,Cuyahoga Valley NP,2001,51.5,OH
492,Cuyahoga Valley NP,2003,48.5,OH
493,Cuyahoga Valley NP,2005,50.7,OH
494,Cuyahoga Valley NP,2017,52,OH
495,Cuyahoga Valley NP,2018,51,OH
496,Cuyahoga Valley NP,2019,50.4,OH
497,Cuyahoga Valley NP,2020,52.5,OH
498,Dayton Aviation Heritage NHP,1990,53.6,OH
499,Dayton Aviation Heritage NHP,1991,53.7,OH
500,Dayton Aviation Heritage NHP,1992,51,OH
501,Dayton Aviation Heritage NHP,1994,51.3,OH
502,Dayton Aviation Heritage NHP,1996,49.6,OH
503,Dayton Aviation Heritage NHP,1997,50.1,OH
504,Dayton Aviation Heritage NHP,1998,54.7,OH
505,Dayton Aviation Heritage NHP,1999,52.9,OH
506,Dayton Aviation Heritage NHP,2000,51.6,OH
507,Dayton Aviation Heritage NHP,2000,51.6,OH
508,Dayton Aviation Heritage NHP,2001,53.4,OH
509,Dayton Aviation Heritage NHP,2004,51.9,OH
510,Dayton Aviation Heritage NHP,2005,52,OH
511,Dayton Aviation Heritage NHP,2006,53.2,OH
512,Dayton Aviation Heritage NHP,2009,51.1,OH
513,Dayton Aviation Heritage NHP,2010,52.2,OH
514,Dayton Aviation Heritage NHP,2010,52.2,OH
515,Dayton Aviation Heritage NHP,2011,52.9,OH
516,Dayton Aviation Heritage NHP,2012,54.9,OH
517,Dayton Aviation Heritage NHP,2013,51.5,OH
518,Dayton Aviation Heritage NHP,2014,49.3,OH
519,Dayton Aviation Heritage NHP,2015,52.2,OH
520,Dayton Aviation Heritage NHP,2016,54.3,OH
521,Dayton Aviation Heritage NHP,2017,54,OH
522,Effigy Mounds NM,1991,47.4,IA
523,Effigy Mounds NM,1993,45.5,IA
524,Effigy Mounds NM,2006,49.4,IA
525,Effigy Mounds NM,2007,48.1,IA
526,Effigy Mounds NM,2009,46,IA
527,Effigy Mounds NM,2011,47.9,IA
528,Effigy Mounds NM,2012,50.9,IA
529,Effigy Mounds NM,2013,45.8,IA
530,Effigy Mounds NM,2014,44,IA
531,Effigy Mounds NM,2015,47.9,IA
532,Effigy Mounds NM,2016,49.8,IA
533,Effigy Mounds NM,2017,48.9,IA
534,Effigy Mounds NM,2018,47.2,IA
535,Effigy Mounds NM,2019,46.3,IA
536,Effigy Mounds NM,2020,48.5,IA
537,First Ladies NHS,2000,40.7,OH
538,First Ladies NHS,2000,40.7,OH
539,First Ladies NHS,2001,40.9,OH
540,First Ladies NHS,2010,43.6,OH
541,First Ladies NHS,2010,43.6,OH
542,First Ladies NHS,2011,41.1,OH
543,First Ladies NHS,2015,38.1,OH
544,First Ladies NHS,2016,43.2,OH
545,Fort Larned NHS,1990,63.7,KS
546,Fort Larned NHS,1991,63,KS
547,Fort Larned NHS,1992,60.6,KS
548,Fort Larned NHS,1993,60.3,KS
549,Fort Larned NHS,1994,61.2,KS
550,Fort Larned NHS,1995,61.4,KS
551,Fort Larned NHS,1996,60.3,KS
552,Fort Larned NHS,1997,61.2,KS
553,Fort Larned NHS,1998,64.4,KS
554,Fort Larned NHS,1999,63.5,KS
555,Fort Larned NHS,2000,61.9,KS
556,Fort Larned NHS,2000,61.9,KS
557,Fort Larned NHS,2001,62.3,KS
558,Fort Larned NHS,2002,61.5,KS
559,Fort Larned NHS,2003,62,KS
560,Fort Larned NHS,2004,63.1,KS
561,Fort Larned NHS,2006,63.5,KS
562,Fort Larned NHS,2007,62.9,KS
563,Fort Larned NHS,2008,60.5,KS
564,Fort Larned NHS,2009,60.4,KS
565,Fort Larned NHS,2010,61.6,KS
566,Fort Larned NHS,2010,61.6,KS
567,Fort Larned NHS,2011,62.5,KS
568,Fort Larned NHS,2012,63.9,KS
569,Fort Larned NHS,2013,60.5,KS
570,Fort Larned NHS,2016,64.5,KS
571,Fort Larned NHS,2017,63.4,KS
572,Fort Larned NHS,2018,62.4,KS
573,Fort Larned NHS,2019,62.2,KS
574,Fort Larned NHS,2020,62.7,KS
575,Fort Scott NHS,1990,62.4,KS
576,Fort Scott NHS,1991,61.8,KS
577,Fort Scott NHS,1992,60.1,KS
578,Fort Scott NHS,1993,59.7,KS
579,Fort Scott NHS,1995,60.5,KS
580,Fort Scott NHS,1999,62.7,KS
581,Fort Scott NHS,2000,61.5,KS
582,Fort Scott NHS,2000,61.5,KS
583,Fort Scott NHS,2001,61.8,KS
584,Fort Scott NHS,2007,60.4,KS
585,Fort Scott NHS,2018,58.9,KS
586,Fort Scott NHS,2019,59,KS
587,Fort Scott NHS,2020,59.4,KS
588,Fort Smith NHS,1990,64.1,AR
589,Fort Smith NHS,1991,63.3,AR
590,Fort Smith NHS,1994,61.2,AR
591,Fort Smith NHS,1995,61.2,AR
592,Fort Smith NHS,1996,59.9,AR
593,Fort Smith NHS,1997,60.5,AR
594,Fort Smith NHS,1998,63.5,AR
595,Fort Smith NHS,1999,62.7,AR
596,Fort Smith NHS,2000,61.4,AR
597,Fort Smith NHS,2000,61.4,AR
598,Fort Smith NHS,2001,60.7,AR
599,Fort Smith NHS,2002,59.6,AR
600,Fort Smith NHS,2003,59.3,AR
601,Fort Smith NHS,2004,60.1,AR
602,Fort Smith NHS,2005,60.9,AR
603,Fort Smith NHS,2006,61,AR
604,Fort Smith NHS,2007,60.6,AR
605,Fort Smith NHS,2008,58.7,AR
606,Fort Smith NHS,2009,58.5,AR
607,Fort Smith NHS,2010,59.9,AR
608,Fort Smith NHS,2010,59.9,AR
609,Fort Smith NHS,2012,62.4,AR
610,Fort Smith NHS,2013,58.5,AR
611,Fort Smith NHS,2014,57.1,AR
612,Fort Smith NHS,2015,59.9,AR
613,Fort Smith NHS,2016,61,AR
614,Fort Smith NHS,2018,59.6,AR
615,Fort Smith NHS,2019,59.6,AR
616,Fort Smith NHS,2020,59.5,AR
617,Fort Union Trading Post NHS,1990,47,ND
618,Fort Union Trading Post NHS,1991,46.7,ND
619,Fort Union Trading Post NHS,1992,48.4,ND
620,Fort Union Trading Post NHS,1993,46.1,ND
621,Fort Union Trading Post NHS,1994,48.5,ND
622,Fort Union Trading Post NHS,1995,47.8,ND
623,Fort Union Trading Post NHS,1996,45.4,ND
624,Fort Union Trading Post NHS,1997,47.5,ND
625,Fort Union Trading Post NHS,1998,49.9,ND
626,Fort Union Trading Post NHS,1999,47.8,ND
627,Fort Union Trading Post NHS,2000,47,ND
628,Fort Union Trading Post NHS,2000,47,ND
629,Fort Union Trading Post NHS,2001,48.3,ND
630,Fort Union Trading Post NHS,2002,47.4,ND
631,Fort Union Trading Post NHS,2003,49,ND
632,Fort Union Trading Post NHS,2004,49.3,ND
633,Fort Union Trading Post NHS,2005,47.6,ND
634,Fort Union Trading Post NHS,2006,49.1,ND
635,Fort Union Trading Post NHS,2012,48.4,ND
636,Gateway Arch NP,1990,62.4,MO
637,Gateway Arch NP,1991,61.8,MO
638,Gateway Arch NP,1992,60.1,MO
639,Gateway Arch NP,1993,59.7,MO
640,Gateway Arch NP,1995,60.5,MO
641,Gateway Arch NP,1999,62.7,MO
642,Gateway Arch NP,2000,61.5,MO
643,Gateway Arch NP,2000,61.5,MO
644,Gateway Arch NP,2001,61.8,MO
645,Gateway Arch NP,2007,60.4,MO
646,Gateway Arch NP,2018,58.9,MO
647,Gateway Arch NP,2019,59,MO
648,Gateway Arch NP,2020,59.4,MO
649,George Rogers Clark NHP,1990,62.3,IN
650,George Rogers Clark NHP,1991,61.6,IN
651,George Rogers Clark NHP,1993,59.7,IN
652,George Rogers Clark NHP,1994,61,IN
653,George Rogers Clark NHP,1995,60.8,IN
654,George Rogers Clark NHP,1996,59.3,IN
655,George Rogers Clark NHP,1997,59.6,IN
656,George Rogers Clark NHP,1998,63.5,IN
657,George Rogers Clark NHP,1999,62.7,IN
658,George Rogers Clark NHP,2000,60.6,IN
659,George Rogers Clark NHP,2000,60.6,IN
660,George Rogers Clark NHP,2002,60.6,IN
661,George Rogers Clark NHP,2003,59.5,IN
662,George Rogers Clark NHP,2004,60.7,IN
663,George Rogers Clark NHP,2005,61.2,IN
664,George Rogers Clark NHP,2006,61.3,IN
665,George Rogers Clark NHP,2007,61.8,IN
666,George Rogers Clark NHP,2008,59.1,IN
667,George Rogers Clark NHP,2009,59.6,IN
668,George Rogers Clark NHP,2010,60.8,IN
669,George Rogers Clark NHP,2010,60.8,IN
670,George Rogers Clark NHP,2011,60.9,IN
671,George Washington Carver NM,1990,62.4,MO
672,George Washington Carver NM,1991,61.8,MO
673,George Washington Carver NM,1992,60.1,MO
674,George Washington Carver NM,1993,59.7,MO
675,George Washington Carver NM,1995,60.5,MO
676,George Washington Carver NM,1999,62.7,MO
677,George Washington Carver NM,2000,61.5,MO
678,George Washington Carver NM,2000,61.5,MO
679,George Washington Carver NM,2001,61.8,MO
680,George Washington Carver NM,2007,60.4,MO
681,George Washington Carver NM,2018,58.9,MO
682,George Washington Carver NM,2019,59,MO
683,George Washington Carver NM,2020,59.4,MO
684,Grand Portage NM,1990,37.8,MN
685,Grand Portage NM,1992,36.2,MN
686,Grand Portage NM,1995,35.4,MN
687,Grand Portage NM,1998,40,MN
688,Grand Portage NM,1999,39.6,MN
689,Grand Portage NM,2000,37,MN
690,Grand Portage NM,2000,37,MN
691,Grand Portage NM,2001,38.6,MN
692,Grand Portage NM,2002,36.6,MN
693,Grand Portage NM,2003,37.5,MN
694,Grand Portage NM,2008,35.6,MN
695,Grand Portage NM,2009,35.8,MN
696,Grand Portage NM,2010,38.7,MN
697,Grand Portage NM,2010,38.7,MN
698,Grand Portage NM,2011,38.3,MN
699,Grand Portage NM,2013,34.9,MN
700,Grand Portage NM,2014,35.3,MN
701,Grand Portage NM,2015,40.1,MN
702,Grand Portage NM,2019,33.7,MN
703,Grand Portage NM,2020,38.4,MN
704,Harry S Truman NHS,1990,62.4,MO
705,Harry S Truman NHS,1991,61.8,MO
706,Harry S Truman NHS,1992,60.1,MO
707,Harry S Truman NHS,1993,59.7,MO
708,Harry S Truman NHS,1995,60.5,MO
709,Harry S Truman NHS,1999,62.7,MO
710,Harry S Truman NHS,2000,61.5,MO
711,Harry S Truman NHS,2000,61.5,MO
712,Harry S Truman NHS,2001,61.8,MO
713,Harry S Truman NHS,2007,60.4,MO
714,Harry S Truman NHS,2018,58.9,MO
715,Harry S Truman NHS,2019,59,MO
716,Harry S Truman NHS,2020,59.4,MO
717,Herbert Hoover NHS,1990,52.5,IA
718,Herbert Hoover NHS,1992,50.2,IA
719,Herbert Hoover NHS,1996,46.3,IA
720,Herbert Hoover NHS,2002,49.5,IA
721,Herbert Hoover NHS,2003,48.3,IA
722,Herbert Hoover NHS,2004,49.1,IA
723,Herbert Hoover NHS,2006,50.8,IA
724,Herbert Hoover NHS,2011,49.8,IA
725,Herbert Hoover NHS,2012,52.3,IA
726,Herbert Hoover NHS,2014,46.4,IA
727,Herbert Hoover NHS,2017,51.7,IA
728,Herbert Hoover NHS,2018,49.3,IA
729,Herbert Hoover NHS,2019,48.8,IA
730,Herbert Hoover NHS,2020,50.7,IA
731,Homestead NHP,1990,47.5,NE
732,Homestead NHP,1991,46.1,NE
733,Homestead NHP,1992,46,NE
734,Homestead NHP,1995,46.2,NE
735,Homestead NHP,2006,47.4,NE
736,Homestead NHP,2007,45.8,NE
737,Homestead NHP,2009,44,NE
738,Homestead NHP,2010,45.4,NE
739,Homestead NHP,2010,45.4,NE
740,Homestead NHP,2011,45.5,NE
741,Homestead NHP,2012,49.5,NE
742,Homestead NHP,2013,43.7,NE
743,Homestead NHP,2014,42.9,NE
744,Homestead NHP,2015,46.9,NE
745,Homestead NHP,2016,48.2,NE
746,Homestead NHP,2019,44.1,NE
747,Hopewell Culture NHP,1993,52.5,OH
748,Hopewell Culture NHP,1994,53.1,OH
749,Hopewell Culture NHP,1995,52.6,OH
750,Hopewell Culture NHP,1996,50.5,OH
751,Hopewell Culture NHP,1997,52.9,OH
752,Hopewell Culture NHP,2007,55.4,OH
753,Hopewell Culture NHP,2012,55.6,OH
754,Hopewell Culture NHP,2013,52.9,OH
755,Hopewell Culture NHP,2019,55.5,OH
756,Hopewell Culture NHP,2020,55,OH
757,Hot Springs NP,1990,64.1,AR
758,Hot Springs NP,1991,63.3,AR
759,Hot Springs NP,1994,61.2,AR
760,Hot Springs NP,1995,61.2,AR
761,Hot Springs NP,1996,59.9,AR
762,Hot Springs NP,1997,60.5,AR
763,Hot Springs NP,1998,63.5,AR
764,Hot Springs NP,1999,62.7,AR
765,Hot Springs NP,2000,61.4,AR
766,Hot Springs NP,2000,61.4,AR
767,Hot Springs NP,2001,60.7,AR
768,Hot Springs NP,2002,59.6,AR
769,Hot Springs NP,2003,59.3,AR
770,Hot Springs NP,2004,60.1,AR
771,Hot Springs NP,2005,60.9,AR
772,Hot Springs NP,2006,61,AR
773,Hot Springs NP,2007,60.6,AR
774,Hot Springs NP,2008,58.7,AR
775,Hot Springs NP,2009,58.5,AR
776,Hot Springs NP,2010,59.9,AR
777,Hot Springs NP,2010,59.9,AR
778,Hot Springs NP,2012,62.4,AR
779,Hot Springs NP,2013,58.5,AR
780,Hot Springs NP,2014,57.1,AR
781,Hot Springs NP,2015,59.9,AR
782,Hot Springs NP,2016,61,AR
783,Hot Springs NP,2018,59.6,AR
784,Hot Springs NP,2019,59.6,AR
785,Hot Springs NP,2020,59.5,AR
786,Indiana Dunes NP,2000,40.7,IN
787,Indiana Dunes NP,2000,40.7,IN
788,Indiana Dunes NP,2001,40.9,IN
789,Indiana Dunes NP,2010,43.6,IN
790,Indiana Dunes NP,2010,43.6,IN
791,Indiana Dunes NP,2011,41.1,IN
792,Indiana Dunes NP,2015,38.1,IN
793,Indiana Dunes NP,2016,43.2,IN
794,Isle Royale NP,1990,37.8,MI
795,Isle Royale NP,1992,36.2,MI
796,Isle Royale NP,1995,35.4,MI
797,Isle Royale NP,1998,40,MI
798,Isle Royale NP,1999,39.6,MI
799,Isle Royale NP,2000,37,MI
800,Isle Royale NP,2000,37,MI
801,Isle Royale NP,2001,38.6,MI
802,Isle Royale NP,2002,36.6,MI
803,Isle Royale NP,2003,37.5,MI
804,Isle Royale NP,2008,35.6,MI
805,Isle Royale NP,2009,35.8,MI
806,Isle Royale NP,2010,38.7,MI
807,Isle Royale NP,2010,38.7,MI
808,Isle Royale NP,2011,38.3,MI
809,Isle Royale NP,2013,34.9,MI
810,Isle Royale NP,2014,35.3,MI
811,Isle Royale NP,2015,40.1,MI
812,Isle Royale NP,2019,33.7,MI
813,Isle Royale NP,2020,38.4,MI
814,James A. Garfield NHS,2000,40.7,OH
815,James A. Garfield NHS,2000,40.7,OH
816,James A. Garfield NHS,2001,40.9,OH
817,James A. Garfield NHS,2010,43.6,OH
818,James A. Garfield NHS,2010,43.6,OH
819,James A. Garfield NHS,2011,41.1,OH
820,James A. Garfield NHS,2015,38.1,OH
821,James A. Garfield NHS,2016,43.2,OH
822,Jewel Cave NM,1990,46.7,SD
823,Jewel Cave NM,1991,47.6,SD
824,Jewel Cave NM,1992,47,SD
825,Jewel Cave NM,1993,43.1,SD
826,Jewel Cave NM,1994,46.6,SD
827,Jewel Cave NM,1995,45.8,SD
828,Jewel Cave NM,1996,43.1,SD
829,Jewel Cave NM,1997,46.3,SD
830,Jewel Cave NM,1998,48.1,SD
831,Jewel Cave NM,1999,48.8,SD
832,Jewel Cave NM,2002,46.2,SD
833,Jewel Cave NM,2003,47.3,SD
834,Jewel Cave NM,2005,48.2,SD
835,Jewel Cave NM,2006,49.3,SD
836,Jewel Cave NM,2008,45.3,SD
837,Jewel Cave NM,2010,46.8,SD
838,Jewel Cave NM,2010,46.8,SD
839,Jewel Cave NM,2011,47,SD
840,Jewel Cave NM,2012,49.9,SD
841,Jewel Cave NM,2014,46.3,SD
842,Jewel Cave NM,2016,50,SD
843,Jewel Cave NM,2017,48.3,SD
844,Jewel Cave NM,2018,45.9,SD
845,Jewel Cave NM,2020,48.7,SD
846,Keweenaw NHP,1990,36.6,MI
847,Keweenaw NHP,1991,36.4,MI
848,Keweenaw NHP,1992,35.3,MI
849,Keweenaw NHP,1993,34.7,MI
850,Keweenaw NHP,1994,36.3,MI
851,Keweenaw NHP,1995,35.7,MI
852,Keweenaw NHP,1996,34.3,MI
853,Keweenaw NHP,1997,36.5,MI
854,Keweenaw NHP,1998,40.4,MI
855,Keweenaw NHP,1999,38.8,MI
856,Keweenaw NHP,2000,36.8,MI
857,Keweenaw NHP,2000,36.8,MI
858,Keweenaw NHP,2001,39,MI
859,Keweenaw NHP,2002,37.4,MI
860,Keweenaw NHP,2003,36.3,MI
861,Keweenaw NHP,2004,36.1,MI
862,Keweenaw NHP,2005,37.5,MI
863,Keweenaw NHP,2006,39.7,MI
864,Keweenaw NHP,2012,40.4,MI
865,Keweenaw NHP,2013,34.9,MI
866,Knife River Indian Villages NHS,1990,47.4,ND
867,Knife River Indian Villages NHS,1991,47.3,ND
868,Knife River Indian Villages NHS,1992,48.9,ND
869,Knife River Indian Villages NHS,1993,46.3,ND
870,Knife River Indian Villages NHS,1994,48.7,ND
871,Knife River Indian Villages NHS,1995,48.1,ND
872,Knife River Indian Villages NHS,1996,45.5,ND
873,Knife River Indian Villages NHS,1997,47.3,ND
874,Knife River Indian Villages NHS,1998,50.2,ND
875,Knife River Indian Villages NHS,1999,47.8,ND
876,Knife River Indian Villages NHS,2000,46.9,ND
877,Knife River Indian Villages NHS,2000,46.9,ND
878,Knife River Indian Villages NHS,2001,48,ND
879,Knife River Indian Villages NHS,2002,47.6,ND
880,Knife River Indian Villages NHS,2003,48.9,ND
881,Knife River Indian Villages NHS,2004,49.1,ND
882,Knife River Indian Villages NHS,2005,47.5,ND
883,Knife River Indian Villages NHS,2006,48.7,ND
884,Knife River Indian Villages NHS,2007,48.4,ND
885,Knife River Indian Villages NHS,2009,47.1,ND
886,Knife River Indian Villages NHS,2010,48.4,ND
887,Knife River Indian Villages NHS,2010,48.4,ND
888,Knife River Indian Villages NHS,2011,46.5,ND
889,Knife River Indian Villages NHS,2013,48.2,ND
890,Knife River Indian Villages NHS,2014,48.3,ND
891,Knife River Indian Villages NHS,2015,50.4,ND
892,Knife River Indian Villages NHS,2016,50,ND
893,Knife River Indian Villages NHS,2017,47.9,ND
894,Knife River Indian Villages NHS,2018,48.5,ND
895,Knife River Indian Villages NHS,2019,47.5,ND
896,Knife River Indian Villages NHS,2020,48.6,ND
897,Lincoln Boyhood NMEM,1990,62.3,IN
898,Lincoln Boyhood NMEM,1991,61.6,IN
899,Lincoln Boyhood NMEM,1993,59.7,IN
900,Lincoln Boyhood NMEM,1994,61,IN
901,Lincoln Boyhood NMEM,1995,60.8,IN
902,Lincoln Boyhood NMEM,1996,59.3,IN
903,Lincoln Boyhood NMEM,1997,59.6,IN
904,Lincoln Boyhood NMEM,1998,63.5,IN
905,Lincoln Boyhood NMEM,1999,62.7,IN
906,Lincoln Boyhood NMEM,2000,60.6,IN
907,Lincoln Boyhood NMEM,2000,60.6,IN
908,Lincoln Boyhood NMEM,2002,60.6,IN
909,Lincoln Boyhood NMEM,2003,59.5,IN
910,Lincoln Boyhood NMEM,2004,60.7,IN
911,Lincoln Boyhood NMEM,2005,61.2,IN
912,Lincoln Boyhood NMEM,2006,61.3,IN
913,Lincoln Boyhood NMEM,2007,61.8,IN
914,Lincoln Boyhood NMEM,2008,59.1,IN
915,Lincoln Boyhood NMEM,2009,59.6,IN
916,Lincoln Boyhood NMEM,2010,60.8,IN
917,Lincoln Boyhood NMEM,2010,60.8,IN
918,Lincoln Boyhood NMEM,2011,60.9,IN
919,Lincoln Home NHS,1990,62.4,IL
920,Lincoln Home NHS,1991,61.8,IL
921,Lincoln Home NHS,1992,60.1,IL
922,Lincoln Home NHS,1993,59.7,IL
923,Lincoln Home NHS,1995,60.5,IL
924,Lincoln Home NHS,1999,62.7,IL
925,Lincoln Home NHS,2000,61.5,IL
926,Lincoln Home NHS,2000,61.5,IL
927,Lincoln Home NHS,2001,61.8,IL
928,Lincoln Home NHS,2007,60.4,IL
929,Lincoln Home NHS,2018,58.9,IL
930,Lincoln Home NHS,2019,59,IL
931,Lincoln Home NHS,2020,59.4,IL
932,Little Rock Central High School NHS,1990,62.4,AR
933,Little Rock Central High School NHS,1991,61.8,AR
934,Little Rock Central High School NHS,1992,60.1,AR
935,Little Rock Central High School NHS,1993,59.7,AR
936,Little Rock Central High School NHS,1995,60.5,AR
937,Little Rock Central High School NHS,1999,62.7,AR
938,Little Rock Central High School NHS,2000,61.5,AR
939,Little Rock Central High School NHS,2000,61.5,AR
940,Little Rock Central High School NHS,2001,61.8,AR
941,Little Rock Central High School NHS,2007,60.4,AR
942,Little Rock Central High School NHS,2018,58.9,AR
943,Little Rock Central High School NHS,2019,59,AR
944,Little Rock Central High School NHS,2020,59.4,AR
945,Minuteman Missile NHS,1994,50.5,SD
946,Minuteman Missile NHS,1995,48.5,SD
947,Minuteman Missile NHS,1998,50.1,SD
948,Minuteman Missile NHS,1999,51.4,SD
949,Minuteman Missile NHS,2000,49.1,SD
950,Minuteman Missile NHS,2000,49.1,SD
951,Minuteman Missile NHS,2001,50.6,SD
952,Minuteman Missile NHS,2002,48.7,SD
953,Minuteman Missile NHS,2003,49.6,SD
954,Minuteman Missile NHS,2006,48.9,SD
955,Minuteman Missile NHS,2009,45.5,SD
956,Minuteman Missile NHS,2010,46.9,SD
